玛法大陆专属---------------------------------------
灵骨舍利=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+2%/22/ 最大攻击力\/\<img:565:0:3:20>\158/该物品由/222/[大唐圣僧]/158/掉落\<img:566:0:3:20>\87/来自东土大唐\87/身上带着很多的宝物。
火眼金睛=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[齐天大圣]/158/掉落\<img:566:0:3:20>\87/光滑圆润，入手可盘\158/可在地图/ 222/西游异世界\151/坐标：219，84/ 146/升级武器的材料
丈二金身=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[卷帘大将]/158/掉落\<img:566:0:3:20>\87/光滑圆润，入手可盘\158/可在地图/ 222/西游异世界\151/坐标：219，84/ 146/升级武器的材料
玉龙三太子=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[白龙马]/158/掉落\<img:566:0:3:20>\251/双击物品\251/吸收伤害1%，只能吃一次
定风珠=/<img:1557:0:20:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[青狮王]/158/掉落\<img:566:0:3:20>//\251/双击物品\251/每秒恢复增加100HP
飞扬镇专属---------------------------------------
欢乐肥宅=/<img:1569:0:0:3>/ \/ \<img:178:0:3:20>/\<img:1176:0:3:0>  239/+ 5/229/ 物防魔防\/<img:1176:0:3:0>58/+ 2%/58/ 最大攻击力/\<img:1176:0:3:0>  22/+ 2%/21/ 最大生命值/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/攻击时5%概率召唤一只恶魔董卓\70/   持续15秒,恶魔董卓威力是人物属性2倍\/\<img:565:0:3:20>\158/该物品由/222/[董卓]/158/掉落\<img:566:0:3:20>\87/来自军营的守将\87/身上私藏着很多的宝物。
曹操卷轴=/<img:1569:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[曹操]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[曹操出行]称号\251/物魔防+5 攻魔道+5 生命值+50
老而弥坚称号=/<img:1569:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[张昭]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[老而弥坚]称号\251/全属性+5 对怪伤害+3%
桀骜不驯=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+15%/21/  最大攻击力/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/刀刀附带自身攻击力的切割10%\/\<img:565:0:3:20>\158/该物品由/222/[马超]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
招安状=/<img:1569:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[徐晃]/158/掉落\<img:566:0:3:20>\251/双击物品\251/随机获得10W-100W元宝
边界要塞专属---------------------------------------
无德有功卷轴=/<img:1571:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[隋炀帝杨广]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[无德有功]称号\251/伤害反弹+3%
人不知兵=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+3%/21/ 最大攻击力/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/攻击怪物跟人物时几率触发3*3地钉\/\<img:565:0:3:20>\158/该物品由/222/[宋太宗赵炅]/158/掉落\<img:566:0:3:20>\87/宋太宗赵炅，岁月不详
统一女真=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+4%/22/ 最大攻击力/\<img:1176:0:3:0>70/+4%/68/ 物理防御值\/<img:1176:0:3:0>  239/+4% /229/最大生命值\/\<img:565:0:3:20>\158/该物品由/222/[清太祖努尔哈赤]/158/掉落\<img:566:0:3:20>\87/长相妖娆且能化形。
乾纲独断=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>\//70/4*4范围内技能一共1波\70/等级低于技能拥有者有几率被冰冻2秒\70/技能伤害威力100% CD300秒\/\<img:565:0:3:20>\158/该物品由/222/[清世祖顺治]/158/掉落\<img:566:0:3:20>\87/此人前身可呼风唤雨
平定三藩=/<img:1571:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[清圣祖康熙]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\19/每60秒给人物临时增加10%攻魔道持续10秒
天下为公=/<img:1571:0:0:3>/ \/ \<img:565:0:3:20>/\158/该物品由/222/[国父中山]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\146/人物复活后自动消耗此物品\146/触发人物所有属性*1.5增长持续30秒
域外之城专属---------------------------------------
魔魂之城专属----------------------------------------------------------------------
星云风暴卷轴=/<img:1575:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[仙女星座·瞬]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[星云风暴]称号\251/爆率+5%\251/之后每一个卷轴+100W元宝\251/可以升5%爆率最高升10次
万贯家财=/<img:1575:0:0:3>/\/\<img:565:0:3:20>\/\158/该物品由/222/[御夫座·加比拉]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\146/回收增加10%
射手座称号=/<img:1575:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[射手座·艾欧里斯]/158/掉落\<img:566:0:3:20>\251/双击物品\251/给予[射手座]称号\251/防御魔域100-100\251/攻魔道20-20\251/元素体力魔力+2%
深渊魔域专属-----------------------------------------------------
轰天雷=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[轰天雷·凌振]/158/掉落\<img:566:0:3:20>\251/双击物品\146/1.爆率+50%,持续24小时\146/2.对话框倍攻1.1倍 24小时消失\146/3.给元宝100W!
小遮拦羞羞=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[小遮拦·穆春]/158/掉落\<img:566:0:3:20>\251/放置在背包内即可生效\146/随机给与1-50%爆率
神算子占卜=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[神算子·蒋敬]/158/掉落\<img:566:0:3:20>\251/双击物品\146/爆率+30%,吸收+5%\146/魔法道术切割+20%\146/吸血+3%,其中一种\146/一个占卜球可以用3次\146/持续时间为8小时
锦豹子披风=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+35% /229/最大生命值\<img:565:0:3:20>\158/该物品由/222/[锦豹子·杨林]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
梦幻独角龙=/<img:1558:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[独角龙·邹润]/158/掉落\<img:566:0:3:20>\251/双击物品\146/对话框倍攻+20%\146/全属性+300,全元素+5%\146/其中一种,一个占卜球\146/一共可以用3次,持续时间为8小时
地狱之城专属----------------------------------------------------
叔常的召唤=/<img:1570:0:0:3>/ \/ \<img:565:0:3:20>\/\158/该物品由/222/[曾叔常]/158/掉落\<img:566:0:3:20>\251/双击物品\146/召唤一只死亡召唤者属性5倍的宝宝\146/使用次数30次
神域专属----------------------------------------------------
武器图纸-----------------------------------
光之剑图纸=/ \<img:182:0:3:20>\/\<img:181:0:-6:0>/87/---打造武器图纸---\/\<img:181:0:-6:0>/87/打造条件如下：\/\<img:181:0:-6:0>/146/修炼石*10\/\<img:181:0:-6:0>/146/天外陨石*10\/\<img:181:0:-6:0>/146/神器碎片*10\/\<img:181:0:-6:0>/146/100000元宝\/\<img:181:0:-6:0>/87/属性详情：\/\<img:181:0:-6:0>/87/请查看神兵谱！
诛仙剑=/<img:1570:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+40%/21/ 最大攻击力/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/石化3秒 无视防麻痹\<img:565:0:3:20>\158/该物品由/222/[道玄真人]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
末日毁灭者=/<img:1574:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+50%/21/ 最大攻击力\<img:565:0:3:20>/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/8%概率攻击玩家\70/石化3秒 无视防麻痹\158/该物品由/222/[巴尔]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
西游·定海神针=/<img:1557:0:20:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>58/+20%/21/ 全属性/\<img:1176:0:3:0>  239/+10%/229/ 打怪伤害/ \<img:182:0:3:20>\87/"西游·定海神针"也被称为不败之刃或西游·定海神针\87/相传是西游大世界中秘宝之一
七星北斗剑=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>58/+25%/21/ 最大攻击力\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/金庸异世界\151/坐标：178，173/ 146/升级为高级武器
魔剑=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>58/+25%/21/ 最大攻击力\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/金庸异世界\151/坐标：178，173/ 146/升级为高级武器
镇妖剑=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>58/+25%/21/ 最大攻魔道\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/金庸异世界\151/坐标：178，173/ 146/升级为高级武器
至尊魔剑[封印]=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>58/+40%/21/ 最大攻魔道/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/5%概率攻击玩家\70/石化3秒 无视防麻痹\<img:182:0:3:20>\87/在历史的长河中，以魔剑的恐怖传说\87/几乎在任何文明中都可以找到\87/至尊魔剑[封印]的剑气就能够造成不幸
深渊魔剑[技能]=/<img:1558:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  58/+50%/19/ 最大攻击力/\<img:1176:0:3:0>  239/+25%/229/ 所有技能威力/\<img:567:0:3:20>/\<img:1176:0:3:0>243/BUFF：/70/6%概率攻击玩家\70/石化3秒 无视防麻痹\<img:182:0:3:20>\87/在历史的长河中，以魔剑的恐怖传说\87/几乎在任何文明中都可以找到\87/深渊魔剑[技能]的剑气就能够造成不幸
专属衣服----------------------------------------------------
牛魔披风=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  58/+ 12%/58/  最大生命值/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/被攻击时概率30%\70/      触发水幕，恢复1%HPMP\/\<img:565:0:3:20>\158/该物品由/222/[牛王]/158/掉落\<img:566:0:3:20>\87/来自水之界的大佬\87/身上带着很多的宝物。
锦蓝袈裟=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+5%/21/  最大攻击力/\<img:1176:0:3:0>70/+15%/68/ 最大生命值\<img:565:0:3:20>\158/该物品由/222/[大唐高僧]/158/掉落\<img:566:0:3:20>\87/一城之主你以为就这点东西么。
人强货硬=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  58/+ 15%/58/  最大生命值/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/被攻击3%概率反弹\70/     本次攻击100%伤害给对方\/\<img:565:0:3:20>\158/该物品由/222/[张飞]/158/掉落\<img:566:0:3:20>\87/就是一个杀猪的。
英明神武=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>70/+20%/68/ 最大生命值\<img:565:0:3:20>\158/该物品由/222/[明太祖朱元璋]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
和申跌倒=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+8%/22/ 最大攻击力/\<img:1176:0:3:0>70/+8%/68/ 物理防御值\/<img:1176:0:3:0>  239/+20% /229/最大生命值\/\<img:565:0:3:20>\158/该物品由/222/[清仁宗嘉庆]/158/掉落\<img:566:0:3:20>\87/和申跌倒,正气且坚硬。
蛤蟆功=/<img:1573:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+10%/22/ 最大攻击力\/<img:1176:0:3:0>  239/+20% /229/最大生命值\/\<img:565:0:3:20>\158/该物品由/222/[欧阳锋]/158/掉落\<img:566:0:3:20>\87/蛤蟆功,正气且坚硬。
凶神恶煞=/<img:1573:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+10%/22/ 最大攻击力\/<img:1176:0:3:0>  239/+25% /229/最大生命值\/\<img:565:0:3:20>\158/该物品由/222/[南海鳄神]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/金庸异世界\151/坐标：162，173/ 146/升级为高级衣服
穷凶极恶=/<img:1573:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+10%/22/ 最大攻击力\/<img:1176:0:3:0>  239/+25% /229/最大生命值\/\<img:565:0:3:20>\158/该物品由/222/[云中鹤]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/金庸异世界\151/坐标：162，173/ 146/升级为高级衣服
仙皇之座=/<img:1575:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/ +12%/22/ 最大攻击力\/<img:1176:0:3:0>  239/+28% /229/最大生命值/\<img:1176:0:3:0>  239/+10%/229/ 刺杀技能防御\/\<img:565:0:3:20>\158/该物品由/222/[仙皇座·亚路比奥尼]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
扑天雕之铠=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:1176:0:3:0>  239/+50%/229/基本剑术威力防御\<img:565:0:3:20>\158/该物品由/222/[扑天雕·李应]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
小旋风战甲=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:1176:0:3:0>  239/+50%/229/攻杀剑术威力防御\<img:565:0:3:20>\158/该物品由/222/[小旋风·柴进]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
活阎王魔铠=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:1176:0:3:0>  239/+50%/229/刺杀剑术威力防御\<img:565:0:3:20>\158/该物品由/222/[活阎王·阮小七]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
神行太保魇铠=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:1176:0:3:0>  239/+50%/229/烈火剑法威力防御\<img:565:0:3:20>\158/该物品由/222/[神行太保·戴宗]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
翻江蜃披风=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:1176:0:3:0>  239/+50%/229/开天斩威力防御\<img:565:0:3:20>\158/该物品由/222/[翻江蜃·童猛]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
出洞蛟板甲=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:1176:0:3:0>  239/+50%/229/逐日剑法威力防御\<img:565:0:3:20>\158/该物品由/222/[出洞蛟·童威]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
混江龙魔甲=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:1176:0:3:0>  239/+50%/229/十步一杀威力防御\<img:565:0:3:20>\158/该物品由/222/[混江龙·李俊]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
浪子皮肤=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值/\<img:565:0:3:20>\158/该物品由/222/[浪子·燕青]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
鼓上蚤战甲=/<img:1558:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  239/+30% /229/最大生命值\<img:565:0:3:20>\158/该物品由/222/[鼓上蚤·时迁]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦\158/可在地图/ 222/水浒异世界\151/坐标：116,154/ 146/升级为高级衣服
灵儿铠甲=/<img:1570:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  239/+38%/229/ 最大生命值/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/被攻击时几率脱下敌人身上一件装备\/\<img:565:0:3:20>\158/该物品由/222/[田灵儿]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
扩散黑暗=/<img:1574:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  239/+42%/229/ 最大生命值/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/被攻击时几率脱下敌人身上一件装备\/\<img:565:0:3:20>\158/该物品由/222/[暗黑破坏神]/158/掉落\<img:566:0:3:20>\87/独行侠的目标请对准他。
镇域战甲=/<img:1573:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  239/+30%/229/ 最大生命值/\<img:1176:0:3:0>  239/ +20%/229/ 最大攻魔道/\<img:1176:0:3:0>  239/ +5%/229/ 爆伤\<img:182:0:3:20>\87/在历史的长河中，以战甲的传说\87/几乎在任何文明中都可以找到\87/镇域战甲的正气就能给你带来安全
魔铠[防]=/<img:1558:0:0:3>/\/\<img:564:0:3:20>/\<img:1176:0:3:0>  239/+45%/229/ 最大生命值/\<img:1176:0:3:0>  239/+25%/229/ 所有技能防御\<img:182:0:3:20>\87/在历史的长河中，以魔铠的传说\87/几乎在任何文明中都可以找到\87/魔铠[防]的魔气就能给你带来邪恶力量
金之力=/ \<img:180:0:-3:20>\222/配合：/251/[木之力][水之力][火之力]\146/触发：/19/攻杀威力+2% 刺杀威力+2%
木之力=/ \<img:180:0:-3:20>\222/配合：/251/[金之力][水之力][火之力]\146/触发：/19/攻杀威力+2% 刺杀威力+2%
水之力=/ \<img:180:0:-3:20>\222/配合：/251/[金之力][木之力][火之力]\146/触发：/19/攻杀威力+2% 刺杀威力+2%
火之力=/ \<img:180:0:-3:20>\222/配合：/251/[金之力][木之力][水之力]\146/触发：/19/攻杀威力+2% 刺杀威力+2%
土之力=/ \<img:180:0:-3:20>\222/配合：/251/[光之力][暗之力][雷之力]\146/触发：/19/攻魔道+2%
光之力=/ \<img:180:0:-3:20>\222/配合：/251/[土之力][暗之力][暗之力]\146/触发：/19/攻魔道+2%
暗之力=/ \<img:180:0:-3:20>\222/配合：/251/[土之力][光之力][雷之力]\146/触发：/19/攻魔道+2%
雷之力=/ \<img:180:0:-3:20>\222/配合：/251/[土之力][光之力][暗之力]\146/触发：/19/攻魔道+2%
风之力=/ \<img:180:0:-3:20>\222/配合：/251/[冰之力][时之力][空之力]\146/触发：/19/防御+2%
冰之力=/ \<img:180:0:-3:20>\222/配合：/251/[风之力][时之力][空之力]\146/触发：/19/防御+2%
时之力=/ \<img:180:0:-3:20>\222/配合：/251/[风之力][冰之力][空之力]\146/触发：/19/防御+2%
空之力=/ \<img:180:0:-3:20>\222/配合：/251/[风之力][冰之力][时之力]\146/触发：/19/防御+2%
天=/ \<img:180:0:-3:20>\222/配合：/251/[地][玄][黄]\146/触发：/19/攻杀威力+4% 刺杀威力+4%
地=/ \<img:180:0:-3:20>\222/配合：/251/[天][玄][黄]\146/触发：/19/攻杀威力+4% 刺杀威力+4%
玄=/ \<img:180:0:-3:20>\222/配合：/251/[天][地][黄]\146/触发：/19/攻杀威力+4% 刺杀威力+4%
黄=/ \<img:180:0:-3:20>\222/配合：/251/[天][地][玄]\146/触发：/19/攻杀威力+4% 刺杀威力+4%
宇=/ \<img:180:0:-3:20>\222/配合：/251/[宙][洪][荒]\146/触发：/19/攻魔道+4%
宙=/ \<img:180:0:-3:20>\222/配合：/251/[宇][洪][荒]\146/触发：/19/攻魔道+4%
洪=/ \<img:180:0:-3:20>\222/配合：/251/[宇][宙][荒]\146/触发：/19/攻魔道+4%
荒=/ \<img:180:0:-3:20>\222/配合：/251/[宇][宙][洪]\146/触发：/19/攻魔道+4%
日=/ \<img:180:0:-3:20>\222/配合：/251/[月][星][辰]\146/触发：/19/防御+4%
月=/ \<img:180:0:-3:20>\222/配合：/251/[日][星][辰]\146/触发：/19/防御+4%
星=/ \<img:180:0:-3:20>\222/配合：/251/[日][月][辰]\146/触发：/19/防御+4%
辰=/ \<img:180:0:-3:20>\222/配合：/251/[日][月][星]\146/触发：/19/防御+4%
巫·帝江=/ \<img:180:0:-3:20>\222/配合：/251/[巫·句芒][巫·祝融][巫·蓐收]\146/触发：/19/攻杀威力+6% 刺杀威力+6%
巫·句芒=/ \<img:180:0:-3:20>\222/配合：/251/[巫·帝江][巫·祝融][巫·蓐收]\146/触发：/19/攻杀威力+6% 刺杀威力+6%
巫·祝融=/ \<img:180:0:-3:20>\222/配合：/251/[巫·帝江][巫·句芒][巫·蓐收]\146/触发：/19/攻杀威力+6% 刺杀威力+6%
巫·蓐收=/ \<img:180:0:-3:20>\222/配合：/251/[巫·帝江][巫·句芒][巫·祝融]\146/触发：/19/攻杀威力+6% 刺杀威力+6%
巫·共工=/ \<img:180:0:-3:20>\222/配合：/251/[巫·玄冥][巫·后土][巫·强良]\146/触发：/19/攻魔道+6%
巫·玄冥=/ \<img:180:0:-3:20>\222/配合：/251/[巫·共工][巫·后土][巫·强良]\146/触发：/19/攻魔道+6%
巫·后土=/ \<img:180:0:-3:20>\222/配合：/251/[巫·共工][巫·玄冥][巫·强良]\146/触发：/19/攻魔道+6%
巫·强良=/ \<img:180:0:-3:20>\222/配合：/251/[巫·共工][巫·玄冥][巫·后土]\146/触发：/19/攻魔道+6%
巫·天吴=/ \<img:180:0:-3:20>\222/配合：/251/[巫·翕兹][巫·烛九阴][巫·奢比尸]\146/触发：/19/防御+6%
巫·翕兹=/ \<img:180:0:-3:20>\222/配合：/251/[巫·天吴][巫·烛九阴][巫·奢比尸]\146/触发：/19/防御+6%
巫·烛九阴=/ \<img:180:0:-3:20>\222/配合：/251/[巫·天吴][巫·翕兹][巫·奢比尸]\146/触发：/19/防御+6%
巫·奢比尸=/ \<img:180:0:-3:20>\222/配合：/251/[巫·天吴][巫·翕兹][巫·烛九阴]\146/触发：/19/防御+6%
浮生天云落=/ \<img:180:0:-3:20>\222/配合：/251/[苍雷潜龙殇][天霜雪凋零][破灭极炙焰]\146/触发：/19/攻杀威力+8% 刺杀威力+8%
苍雷潜龙殇=/ \<img:180:0:-3:20>\222/配合：/251/[浮生天云落][天霜雪凋零][破灭极炙焰]\146/触发：/19/攻杀威力+8% 刺杀威力+8%
天霜雪凋零=/ \<img:180:0:-3:20>\222/配合：/251/[浮生天云落][苍雷潜龙殇][破灭极炙焰]\146/触发：/19/攻杀威力+8% 刺杀威力+8%
破灭极炙焰=/ \<img:180:0:-3:20>\222/配合：/251/[浮生天云落][苍雷潜龙殇][天霜雪凋零]\146/触发：/19/攻杀威力+8% 刺杀威力+8%
皇道龙魂气=/ \<img:180:0:-3:20>\222/配合：/251/[紫火鎏璃莹][武之禅碎骨][灵天剑指流]\146/触发：/19/攻魔道+8%
紫火鎏璃莹=/ \<img:180:0:-3:20>\222/配合：/251/[皇道龙魂气][武之禅碎骨][灵天剑指流]\146/触发：/19/攻魔道+8%
武之禅碎骨=/ \<img:180:0:-3:20>\222/配合：/251/[皇道龙魂气][紫火鎏璃莹][灵天剑指流]\146/触发：/19/攻魔道+8%
灵天剑指流=/ \<img:180:0:-3:20>\222/配合：/251/[皇道龙魂气][紫火鎏璃莹][武之禅碎骨]\146/触发：/19/攻魔道+8%
镇魔藏忘忧=/ \<img:180:0:-3:20>\222/配合：/251/[沧澜儒驭风][汲空神武斗][邪殇溟伏都]\146/触发：/19/防御+8%
沧澜儒驭风=/ \<img:180:0:-3:20>\222/配合：/251/[镇魔藏忘忧][汲空神武斗][邪殇溟伏都]\146/触发：/19/防御+8%
汲空神武斗=/ \<img:180:0:-3:20>\222/配合：/251/[镇魔藏忘忧][沧澜儒驭风][邪殇溟伏都]\146/触发：/19/防御+8%
邪殇溟伏都=/ \<img:180:0:-3:20>\222/配合：/251/[镇魔藏忘忧][沧澜儒驭风][邪殇溟伏都]\146/触发：/19/防御+8%
生肖专属----------------------------------------------------------------------
三味真火=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>\222/配合/251/[百变妖姬]生肖/222/触发：\/<img:1176:0:3:0>  251/+10/223/ 最大攻魔道\/<img:1176:0:3:0>  251/+5%/222/ 爆率加成\\<img:565:0:3:20>\158/该物品由/222/ [红孩儿]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦
百变妖姬=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>\222/配合/251/[三味真火]生肖/222/触发：\/<img:1176:0:3:0>  251/+10/223/ 最大攻魔道\\/<img:1176:0:3:0>  251/+5%/222/ 爆率加成\\<img:565:0:3:20>\158/该物品由/222/ [白骨精]/158/掉落\<img:566:0:3:20>\87/光华内敛，神物自晦
紫金红葫芦=/<img:1557:0:20:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  239/+1%/229/ 对怪伤害\/\<img:565:0:3:20>\158/该物品由/222/[银角王]/158/掉落\<img:566:0:3:20>\87/来自天庭的银角王\87/偷太上老君的紫金红葫芦下凡。
三姓家奴=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>\/<img:1176:0:3:0>  58/+ 3%/58/ 暴击伤害/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/烈火伤害+5%\/\<img:565:0:3:20>\158/该物品由/222/[吕布]/158/掉落\<img:566:0:3:20>\87/三姓家奴说的就是他。
九节杖=/<img:1569:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+5%/22/ 刺杀威力\/\<img:565:0:3:20>\158/该物品由/222/[庞德]/158/掉落\<img:566:0:3:20>\87/这是一个从王开始的神话故事
贞观之治=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+2%/21/ 最大攻击力/\<img:567:0:3:20>//\<img:1176:0:3:0>243/BUFF：/70/每200秒清理一次红名\/\<img:565:0:3:20>\158/该物品由/222/[唐太宗李世民]/158/掉落\<img:566:0:3:20>\87/唐太宗李世民，背叛是多么可怕。
祸国殃民=/<img:1571:0:0:3>/ \/ \<img:564:0:3:20>/\<img:1176:0:3:0>  22/+2%/22/ 最大攻击力\/<img:1176:0:3:0>  239/+4% /229/ 打怪伤害\/\<img:565:0:3:20>\158/该物品由/222/[糟老太太慈禧]/158/掉落\<img:566:0:3:20>\87/人族，支配者
